Name,County,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,county_name,state,year
"Calhoun County, South Carolina",017,14608.0,46.0,49844.0,26492.0,2708.0,18.53778751369113,CALHOUN,SOUTH CAROLINA,2020
"Charleston County, South Carolina",019,407543.0,38.0,67182.0,43141.0,50844.0,12.475738756401165,CHARLESTON,SOUTH CAROLINA,2020
"Chester County, South Carolina",023,32260.0,41.9,43985.0,22955.0,5923.0,18.360198388096713,CHESTER,SOUTH CAROLINA,2020
"Chesterfield County, South Carolina",025,45833.0,42.3,41937.0,22955.0,9582.0,20.906333864246285,CHESTERFIELD,SOUTH CAROLINA,2020
"Colleton County, South Carolina",029,37624.0,42.2,36748.0,22218.0,7334.0,19.492876887093345,COLLETON,SOUTH CAROLINA,2020
"Darlington County, South Carolina",031,66858.0,41.5,37141.0,23008.0,13893.0,20.779861796643633,DARLINGTON,SOUTH CAROLINA,2020
"Dillon County, South Carolina",033,30473.0,37.6,36429.0,19131.0,9070.0,29.764053424342862,DILLON,SOUTH CAROLINA,2020
"Edgefield County, South Carolina",037,27021.0,43.0,52491.0,27213.0,3744.0,13.855889863439547,EDGEFIELD,SOUTH CAROLINA,2020
"Fairfield County, South Carolina",039,22406.0,47.1,43861.0,25698.0,4102.0,18.30759617959475,FAIRFIELD,SOUTH CAROLINA,2020
"Georgetown County, South Carolina",043,62150.0,50.1,52488.0,34629.0,9938.0,15.990345937248593,GEORGETOWN,SOUTH CAROLINA,2020
"O'Brien County, Iowa",141,13796.0,41.8,57200.0,31149.0,1492.0,10.814728906929545,O'BRIEN,IOWA,2020
"Palo Alto County, Iowa",147,8941.0,42.5,56437.0,29636.0,491.0,5.491555754389889,PALO ALTO,IOWA,2020
"Polk County, Iowa",153,485418.0,35.7,69747.0,36290.0,49379.0,10.172469912528996,POLK,IOWA,2020
"Poweshiek County, Iowa",157,18391.0,41.2,53925.0,34576.0,1825.0,9.923332064596813,POWESHIEK,IOWA,2020
"Scott County, Iowa",163,172938.0,38.4,63876.0,34792.0,20108.0,11.627288392371833,SCOTT,IOWA,2020
"Story County, Iowa",169,97355.0,26.8,58302.0,31037.0,17251.0,17.719685686405423,STORY,IOWA,2020
"Taylor County, Iowa",173,6160.0,43.6,57768.0,31551.0,432.0,7.012987012987013,TAYLOR,IOWA,2020
"Wapello County, Iowa",179,35102.0,39.6,46433.0,25760.0,5709.0,16.264030539570395,WAPELLO,IOWA,2020
"Wayne County, Iowa",185,6426.0,41.8,47543.0,26026.0,1008.0,15.686274509803921,WAYNE,IOWA,2020
"Winnebago County, Iowa",189,10474.0,41.9,51581.0,28927.0,677.0,6.463624212335306,WINNEBAGO,IOWA,2020
"Worth County, Iowa",195,7422.0,43.6,60442.0,32381.0,389.0,5.241174885475613,WORTH,IOWA,2020
"Anne Arundel County, Maryland",003,575421.0,38.5,103225.0,48125.0,31967.0,5.555410734053849,ANNE ARUNDEL,MARYLAND,2020
"Calvert County, Maryland",009,92094.0,40.5,112696.0,47066.0,4002.0,4.345559971333637,CALVERT,MARYLAND,2020
"Cecil County, Maryland",015,102889.0,40.7,79415.0,35887.0,9699.0,9.42666368610833,CECIL,MARYLAND,2020
"Frederick County, Maryland",021,255955.0,39.0,100685.0,44273.0,17105.0,6.682815338633744,FREDERICK,MARYLAND,2020
"Howard County, Maryland",027,322407.0,38.7,124042.0,55873.0,16336.0,5.066887505544234,HOWARD,MARYLAND,2020
"Montgomery County, Maryland",031,1047661.0,39.4,111812.0,55643.0,68410.0,6.529783966378437,MONTGOMERY,MARYLAND,2020
"St. Mary's County, Maryland",037,113182.0,36.5,95864.0,41430.0,8845.0,7.814846883780106,ST. MARY'S,MARYLAND,2020
"Cheboygan County, Michigan",031,25435.0,51.6,49624.0,27589.0,3276.0,12.879889915470807,CHEBOYGAN,MICHIGAN,2020
"Clinton County, Michigan",037,78957.0,41.1,72490.0,37513.0,6465.0,8.188001063870209,CLINTON,MICHIGAN,2020
"Dickinson County, Michigan",043,25373.0,47.4,51704.0,30798.0,2508.0,9.884522918062508,DICKINSON,MICHIGAN,2020
"Emmet County, Michigan",047,33175.0,45.7,55947.0,35306.0,2928.0,8.825923134890731,EMMET,MICHIGAN,2020
"Gogebic County, Michigan",053,14715.0,50.0,38625.0,27877.0,2089.0,14.196398233095481,GOGEBIC,MICHIGAN,2020
"Hillsdale County, Michigan",059,45707.0,42.1,51535.0,26265.0,6690.0,14.636707725293718,HILLSDALE,MICHIGAN,2020
"Ingham County, Michigan",065,290923.0,32.4,55253.0,30721.0,50108.0,17.223801486991402,INGHAM,MICHIGAN,2020
"Iosco County, Michigan",069,25213.0,52.9,42628.0,25022.0,3624.0,14.373537460833697,IOSCO,MICHIGAN,2020
"Jackson County, Michigan",075,158174.0,41.6,54511.0,29141.0,18397.0,11.630862215029019,JACKSON,MICHIGAN,2020
"Kent County, Michigan",081,652617.0,35.4,65722.0,33629.0,71267.0,10.920187491285088,KENT,MICHIGAN,2020
"Lapeer County, Michigan",087,87975.0,44.2,65197.0,31927.0,8401.0,9.549303779482807,LAPEER,MICHIGAN,2020
"Lenawee County, Michigan",091,98310.0,42.1,57314.0,28695.0,10523.0,10.703895839690775,LENAWEE,MICHIGAN,2020
"Mackinac County, Michigan",097,10781.0,53.1,50058.0,30872.0,1650.0,15.30470271774418,MACKINAC,MICHIGAN,2020
"Marquette County, Michigan",103,66403.0,39.2,54585.0,28537.0,9535.0,14.35929099588874,MARQUETTE,MICHIGAN,2020
"Menominee County, Michigan",109,22902.0,49.2,48548.0,28517.0,2491.0,10.876779320583355,MENOMINEE,MICHIGAN,2020
"Missaukee County, Michigan",113,15075.0,43.3,47370.0,25146.0,1919.0,12.729684908789386,MISSAUKEE,MICHIGAN,2020
"Montmorency County, Michigan",119,9270.0,56.0,42160.0,25221.0,1436.0,15.490830636461704,MONTMORENCY,MICHIGAN,2020
"Oakland County, Michigan",125,1255340.0,41.0,81587.0,46075.0,96720.0,7.704685583188618,OAKLAND,MICHIGAN,2020
"Ontonagon County, Michigan",131,5802.0,59.1,41776.0,24833.0,919.0,15.83936573595312,ONTONAGON,MICHIGAN,2020
"Otsego County, Michigan",137,24613.0,44.8,55917.0,27904.0,3123.0,12.688416690366878,OTSEGO,MICHIGAN,2020
"Presque Isle County, Michigan",141,12687.0,55.7,48734.0,30068.0,1682.0,13.257665326712383,PRESQUE ISLE,MICHIGAN,2020
"St. Clair County, Michigan",147,159285.0,44.0,58722.0,31724.0,19576.0,12.289920582603509,ST. CLAIR,MICHIGAN,2020
"Schoolcraft County, Michigan",153,8031.0,52.3,48443.0,27936.0,1232.0,15.340555348026397,SCHOOLCRAFT,MICHIGAN,2020
"Van Buren County, Michigan",159,75416.0,41.1,56652.0,28774.0,11027.0,14.621565715498038,VAN BUREN,MICHIGAN,2020
"George County, Mississippi",039,24098.0,36.6,47044.0,22333.0,4138.0,17.171549506183087,GEORGE,MISSISSIPPI,2020
"Hancock County, Mississippi",045,47339.0,44.7,54860.0,32486.0,6385.0,13.487821880479098,HANCOCK,MISSISSIPPI,2020
"Holmes County, Mississippi",051,17414.0,35.0,24074.0,16898.0,6708.0,38.52073044676697,HOLMES,MISSISSIPPI,2020
"Itawamba County, Mississippi",057,23396.0,40.5,47649.0,26024.0,2468.0,10.548811762694477,ITAWAMBA,MISSISSIPPI,2020
"Jefferson County, Mississippi",063,7129.0,40.7,29524.0,16602.0,1848.0,25.92228924112779,JEFFERSON,MISSISSIPPI,2020
"Kemper County, Mississippi",069,9829.0,38.6,30735.0,19272.0,2411.0,24.529453657544003,KEMPER,MISSISSIPPI,2020
"Lamar County, Mississippi",073,62693.0,36.6,61649.0,32518.0,11165.0,17.80900579012011,LAMAR,MISSISSIPPI,2020
"Leake County, Mississippi",079,22791.0,37.7,36708.0,21050.0,5543.0,24.32100390505024,LEAKE,MISSISSIPPI,2020
"Lincoln County, Mississippi",085,34197.0,39.5,41355.0,23586.0,7405.0,21.653946252595258,LINCOLN,MISSISSIPPI,2020
"Marion County, Mississippi",091,24785.0,40.7,31629.0,20769.0,6079.0,24.526931611862015,MARION,MISSISSIPPI,2020
"Montgomery County, Mississippi",097,9956.0,42.8,38022.0,21912.0,2890.0,29.027721976697467,MONTGOMERY,MISSISSIPPI,2020
"Newton County, Mississippi",101,21215.0,37.6,42176.0,24295.0,4727.0,22.281404666509545,NEWTON,MISSISSIPPI,2020
"Panola County, Mississippi",107,34079.0,39.2,37232.0,22357.0,6615.0,19.410780832770914,PANOLA,MISSISSIPPI,2020
"Pike County, Mississippi",113,39365.0,37.5,32726.0,18679.0,11984.0,30.443287184046742,PIKE,MISSISSIPPI,2020
"Quitman County, Mississippi",119,7038.0,40.1,24233.0,15852.0,2330.0,33.10599602159704,QUITMAN,MISSISSIPPI,2020
"Sharkey County, Mississippi",125,4427.0,41.2,35711.0,20584.0,1044.0,23.582561554099843,SHARKEY,MISSISSIPPI,2020
"Smith County, Mississippi",129,15919.0,42.1,44714.0,24423.0,2585.0,16.238457189521956,SMITH,MISSISSIPPI,2020
"Butler County, Kansas",015,66890.0,38.7,66405.0,30689.0,6027.0,9.010315443265062,BUTLER,KANSAS,2020
"Chautauqua County, Kansas",019,3280.0,47.4,39500.0,23909.0,634.0,19.329268292682926,CHAUTAUQUA,KANSAS,2020
"Cherokee County, Kansas",021,20017.0,42.1,41936.0,23238.0,2611.0,13.043912674226908,CHEROKEE,KANSAS,2020
"Clark County, Kansas",025,2006.0,47.7,52500.0,29227.0,199.0,9.92023928215354,CLARK,KANSAS,2020
"Clay County, Kansas",027,8030.0,44.1,47880.0,28784.0,580.0,7.22291407222914,CLAY,KANSAS,2020
"Coffey County, Kansas",031,8218.0,44.9,59405.0,33494.0,984.0,11.973716232660015,COFFEY,KANSAS,2020
"Comanche County, Kansas",033,1759.0,50.7,48125.0,29271.0,147.0,8.357021034678795,COMANCHE,KANSAS,2020
"Crawford County, Kansas",037,38874.0,33.6,42615.0,23936.0,7411.0,19.064155991150898,CRAWFORD,KANSAS,2020
"Dickinson County, Kansas",041,18614.0,41.5,53864.0,31153.0,1815.0,9.750725260556571,DICKINSON,KANSAS,2020
"Doniphan County, Kansas",043,7616.0,41.8,51953.0,26916.0,1088.0,14.285714285714286,DONIPHAN,KANSAS,2020
"Edwards County, Kansas",047,2822.0,44.9,50028.0,27487.0,259.0,9.177888022678951,EDWARDS,KANSAS,2020
"Elk County, Kansas",049,2502.0,52.3,42564.0,25374.0,407.0,16.266986410871304,ELK,KANSAS,2020
"Ellsworth County, Kansas",053,6176.0,43.6,56306.0,27402.0,452.0,7.318652849740933,ELLSWORTH,KANSAS,2020
"Finney County, Kansas",055,36451.0,31.7,60498.0,25204.0,4570.0,12.537378947079642,FINNEY,KANSAS,2020
"Franklin County, Kansas",059,25643.0,40.0,55873.0,27534.0,2718.0,10.599383847443747,FRANKLIN,KANSAS,2020
"Geary County, Kansas",061,33309.0,26.6,52019.0,24177.0,4937.0,14.82181992854784,GEARY,KANSAS,2020
"Graham County, Kansas",065,2464.0,49.3,40890.0,26616.0,327.0,13.271103896103897,GRAHAM,KANSAS,2020
"Gray County, Kansas",069,6020.0,36.1,70457.0,31151.0,273.0,4.534883720930233,GRAY,KANSAS,2020
"Greeley County, Kansas",071,1156.0,40.3,53750.0,27300.0,116.0,10.034602076124568,GREELEY,KANSAS,2020
"Hamilton County, Kansas",075,2552.0,36.2,44894.0,22558.0,212.0,8.307210031347962,HAMILTON,KANSAS,2020
"Harper County, Kansas",077,5506.0,42.5,49283.0,25119.0,819.0,14.874682164911006,HARPER,KANSAS,2020
"Haskell County, Kansas",081,3990.0,36.9,54638.0,31535.0,446.0,11.177944862155389,HASKELL,KANSAS,2020
"Hodgeman County, Kansas",083,1872.0,48.7,60703.0,30218.0,206.0,11.004273504273504,HODGEMAN,KANSAS,2020
"Jefferson County, Kansas",087,18974.0,43.9,67429.0,33441.0,1251.0,6.593232844945716,JEFFERSON,KANSAS,2020
"Johnson County, Kansas",091,597574.0,37.8,91650.0,47997.0,28855.0,4.828690672619626,JOHNSON,KANSAS,2020
"Kearny County, Kansas",093,3863.0,35.5,46464.0,22971.0,668.0,17.292259901630857,KEARNY,KANSAS,2020
"Kiowa County, Kansas",097,2483.0,41.3,53107.0,25889.0,144.0,5.799436165928313,KIOWA,KANSAS,2020
"Labette County, Kansas",099,19938.0,41.2,47922.0,24963.0,3192.0,16.009629852542883,LABETTE,KANSAS,2020
"Leavenworth County, Kansas",103,81499.0,37.9,76307.0,32893.0,5888.0,7.224628523049363,LEAVENWORTH,KANSAS,2020
"Lincoln County, Kansas",105,3013.0,45.9,46523.0,26545.0,346.0,11.483571191503485,LINCOLN,KANSAS,2020
"Logan County, Kansas",109,2789.0,39.7,51136.0,28078.0,317.0,11.366081032628182,LOGAN,KANSAS,2020
"McPherson County, Kansas",113,28557.0,40.7,59928.0,31579.0,2339.0,8.190636271317015,MCPHERSON,KANSAS,2020
"Marion County, Kansas",115,11865.0,44.8,50816.0,26282.0,985.0,8.301727770754319,MARION,KANSAS,2020
"Meade County, Kansas",119,4120.0,37.3,56817.0,30774.0,348.0,8.446601941747574,MEADE,KANSAS,2020
"Miami County, Kansas",121,33740.0,42.9,75635.0,35642.0,2289.0,6.784232365145228,MIAMI,KANSAS,2020
"Montgomery County, Kansas",125,32114.0,40.3,45288.0,25719.0,5688.0,17.71190135143551,MONTGOMERY,KANSAS,2020
"Morris County, Kansas",127,5551.0,46.7,52792.0,29407.0,487.0,8.773194019095659,MORRIS,KANSAS,2020
"Nemaha County, Kansas",131,10109.0,40.7,61382.0,31715.0,800.0,7.913740231476901,NEMAHA,KANSAS,2020
"Neosho County, Kansas",133,16008.0,40.5,49493.0,24975.0,2370.0,14.805097451274364,NEOSHO,KANSAS,2020
"Norton County, Kansas",137,5416.0,41.9,48486.0,27752.0,393.0,7.2562776957163955,NORTON,KANSAS,2020
"Osborne County, Kansas",141,3494.0,46.5,50774.0,30453.0,498.0,14.253005151688608,OSBORNE,KANSAS,2020
"Ottawa County, Kansas",143,5776.0,42.8,59607.0,33655.0,588.0,10.18005540166205,OTTAWA,KANSAS,2020
"Pawnee County, Kansas",145,6539.0,46.2,46559.0,25746.0,503.0,7.6923076923076925,PAWNEE,KANSAS,2020
"Phillips County, Kansas",147,5297.0,44.2,51820.0,29527.0,679.0,12.818576552765716,PHILLIPS,KANSAS,2020
"Pottawatomie County, Kansas",149,24203.0,35.4,70064.0,30763.0,1900.0,7.850266495888939,POTTAWATOMIE,KANSAS,2020
"Pratt County, Kansas",151,9324.0,39.0,54644.0,29607.0,931.0,9.984984984984985,PRATT,KANSAS,2020
"Rawlins County, Kansas",153,2490.0,48.0,57281.0,30651.0,251.0,10.080321285140561,RAWLINS,KANSAS,2020
"Reno County, Kansas",155,62421.0,40.9,51520.0,27613.0,7397.0,11.85017862578299,RENO,KANSAS,2020
"Republic County, Kansas",157,4607.0,49.5,50411.0,28100.0,382.0,8.29172997612329,REPUBLIC,KANSAS,2020
"Rice County, Kansas",159,9532.0,39.1,49688.0,26324.0,1155.0,12.117079311791858,RICE,KANSAS,2020
"Riley County, Kansas",161,74059.0,25.4,51098.0,27975.0,14641.0,19.76937306741922,RILEY,KANSAS,2020
"Rooks County, Kansas",163,4985.0,44.4,51362.0,27023.0,273.0,5.476429287863591,ROOKS,KANSAS,2020
"Rush County, Kansas",165,2953.0,46.8,46333.0,27291.0,249.0,8.432102946156451,RUSH,KANSAS,2020
"Russell County, Kansas",167,6896.0,45.3,50630.0,26921.0,889.0,12.8915313225058,RUSSELL,KANSAS,2020
"Saline County, Kansas",169,54384.0,39.1,51830.0,29509.0,5831.0,10.721903501029715,SALINE,KANSAS,2020
"Scott County, Kansas",171,4893.0,39.7,55625.0,28965.0,375.0,7.664009809932557,SCOTT,KANSAS,2020
"Sedgwick County, Kansas",173,515416.0,35.5,57540.0,30340.0,67860.0,13.166063917301752,SEDGWICK,KANSAS,2020
"Seward County, Kansas",175,21902.0,29.9,49395.0,21434.0,2997.0,13.683681855538307,SEWARD,KANSAS,2020
"Shawnee County, Kansas",177,177293.0,39.4,58652.0,31574.0,19151.0,10.801892911733685,SHAWNEE,KANSAS,2020
"Sheridan County, Kansas",179,2515.0,43.6,62105.0,39170.0,131.0,5.208747514910537,SHERIDAN,KANSAS,2020
"Hampton County, South Carolina",049,19223.0,40.6,38178.0,19460.0,3210.0,16.698746293502577,HAMPTON,SOUTH CAROLINA,2020
"Horry County, South Carolina",051,344186.0,46.7,51570.0,29055.0,48449.0,14.076400550864939,HORRY,SOUTH CAROLINA,2020
"Kershaw County, South Carolina",055,65926.0,41.3,53980.0,26197.0,10022.0,15.201893031580864,KERSHAW,SOUTH CAROLINA,2020
"Lancaster County, South Carolina",057,95378.0,42.5,65421.0,33212.0,12233.0,12.82580888674537,LANCASTER,SOUTH CAROLINA,2020
"Laurens County, South Carolina",059,66990.0,40.7,44374.0,23482.0,13194.0,19.69547693685625,LAURENS,SOUTH CAROLINA,2020
"Lexington County, South Carolina",063,295033.0,39.1,62740.0,32355.0,34355.0,11.644460111241793,LEXINGTON,SOUTH CAROLINA,2020
"McCormick County, South Carolina",065,9495.0,56.6,47402.0,26857.0,1271.0,13.385992627698789,MCCORMICK,SOUTH CAROLINA,2020
"Marlboro County, South Carolina",069,26376.0,40.5,31528.0,16092.0,6977.0,26.452077646345163,MARLBORO,SOUTH CAROLINA,2020
"Newberry County, South Carolina",071,38329.0,42.2,46038.0,26501.0,6496.0,16.948002817709828,NEWBERRY,SOUTH CAROLINA,2020
"Orangeburg County, South Carolina",075,86953.0,40.5,36802.0,21337.0,19433.0,22.34885512863271,ORANGEBURG,SOUTH CAROLINA,2020
"Pickens County, South Carolina",077,125381.0,36.4,51032.0,28382.0,19448.0,15.511122099839689,PICKENS,SOUTH CAROLINA,2020
"Saluda County, South Carolina",081,20292.0,42.7,43410.0,23097.0,3668.0,18.076089099152377,SALUDA,SOUTH CAROLINA,2020
"Spartanburg County, South Carolina",083,313791.0,38.0,53757.0,27788.0,44145.0,14.068281117049246,SPARTANBURG,SOUTH CAROLINA,2020
"Union County, South Carolina",087,27325.0,44.4,41117.0,24142.0,5336.0,19.52790484903934,UNION,SOUTH CAROLINA,2020
"Williamsburg County, South Carolina",089,30810.0,43.3,35681.0,19438.0,7044.0,22.862706913339824,WILLIAMSBURG,SOUTH CAROLINA,2020
"York County, South Carolina",091,273887.0,38.9,68555.0,35285.0,25696.0,9.381971396962982,YORK,SOUTH CAROLINA,2020
"Beadle County, South Dakota",005,18338.0,38.4,53461.0,27898.0,2553.0,13.921910786345293,BEADLE,SOUTH DAKOTA,2020
"Bennett County, South Dakota",007,3430.0,28.4,41887.0,18632.0,1016.0,29.620991253644316,BENNETT,SOUTH DAKOTA,2020
"Brookings County, South Dakota",011,35115.0,27.3,57471.0,28867.0,4336.0,12.347999430442831,BROOKINGS,SOUTH DAKOTA,2020
"Brown County, South Dakota",013,38988.0,37.4,61816.0,33535.0,3564.0,9.141274238227147,BROWN,SOUTH DAKOTA,2020
"Buffalo County, South Dakota",017,2005.0,26.1,35000.0,12003.0,743.0,37.057356608478806,BUFFALO,SOUTH DAKOTA,2020
"Butte County, South Dakota",019,10295.0,40.5,49353.0,28974.0,989.0,9.60660514813016,BUTTE,SOUTH DAKOTA,2020
"Campbell County, South Dakota",021,1458.0,50.6,54228.0,32029.0,49.0,3.3607681755829906,CAMPBELL,SOUTH DAKOTA,2020
"Charles Mix County, South Dakota",023,9324.0,36.3,52348.0,23626.0,1868.0,20.034320034320036,CHARLES MIX,SOUTH DAKOTA,2020
"Clark County, South Dakota",025,3715.0,40.9,50709.0,31096.0,228.0,6.137281292059219,CLARK,SOUTH DAKOTA,2020
"Clay County, South Dakota",027,14076.0,25.2,51447.0,30300.0,2441.0,17.341574310883775,CLAY,SOUTH DAKOTA,2020
"Codington County, South Dakota",029,28133.0,39.4,57885.0,30157.0,3675.0,13.06295098283155,CODINGTON,SOUTH DAKOTA,2020
"Corson County, South Dakota",031,4106.0,28.1,36705.0,16521.0,1672.0,40.72089624939113,CORSON,SOUTH DAKOTA,2020
"Custer County, South Dakota",033,8826.0,55.9,64556.0,35677.0,1090.0,12.34987536823023,CUSTER,SOUTH DAKOTA,2020
"Davison County, South Dakota",035,19890.0,39.3,48267.0,30006.0,2476.0,12.448466566113625,DAVISON,SOUTH DAKOTA,2020
"Day County, South Dakota",037,5452.0,48.1,46753.0,29356.0,796.0,14.600146735143067,DAY,SOUTH DAKOTA,2020
"Deuel County, South Dakota",039,4309.0,42.9,67396.0,30734.0,213.0,4.94314226038524,DEUEL,SOUTH DAKOTA,2020
"Dewey County, South Dakota",041,5841.0,27.4,45859.0,17387.0,2027.0,34.70296182160589,DEWEY,SOUTH DAKOTA,2020
"Douglas County, South Dakota",043,2913.0,45.1,61793.0,30708.0,225.0,7.72399588053553,DOUGLAS,SOUTH DAKOTA,2020
"Edmunds County, South Dakota",045,3876.0,41.1,64896.0,34152.0,212.0,5.469556243550052,EDMUNDS,SOUTH DAKOTA,2020
"Fall River County, South Dakota",047,6721.0,54.4,51383.0,29139.0,1035.0,15.399494122898378,FALL RIVER,SOUTH DAKOTA,2020
"Faulk County, South Dakota",049,2315.0,49.0,49423.0,26235.0,531.0,22.937365010799137,FAULK,SOUTH DAKOTA,2020
"Grant County, South Dakota",051,7125.0,42.5,65327.0,32916.0,607.0,8.519298245614035,GRANT,SOUTH DAKOTA,2020
"Gregory County, South Dakota",053,4193.0,45.5,44706.0,27378.0,571.0,13.617934652993084,GREGORY,SOUTH DAKOTA,2020
"Haakon County, South Dakota",055,1935.0,43.6,40673.0,23725.0,369.0,19.069767441860463,HAAKON,SOUTH DAKOTA,2020
"Hamlin County, South Dakota",057,6104.0,34.6,67626.0,27863.0,461.0,7.552424639580603,HAMLIN,SOUTH DAKOTA,2020
"Hand County, South Dakota",059,3064.0,47.8,58333.0,34936.0,276.0,9.007832898172325,HAND,SOUTH DAKOTA,2020
"Harding County, South Dakota",063,1178.0,44.8,61111.0,34028.0,77.0,6.536502546689304,HARDING,SOUTH DAKOTA,2020
"Hughes County, South Dakota",065,17560.0,38.5,69575.0,34271.0,1931.0,10.996583143507973,HUGHES,SOUTH DAKOTA,2020
"Hyde County, South Dakota",069,1446.0,52.6,59844.0,33833.0,71.0,4.910096818810512,HYDE,SOUTH DAKOTA,2020
"Jackson County, South Dakota",071,3296.0,33.2,24549.0,12847.0,1346.0,40.8373786407767,JACKSON,SOUTH DAKOTA,2020
"Jones County, South Dakota",075,873.0,44.9,46688.0,25885.0,120.0,13.745704467353951,JONES,SOUTH DAKOTA,2020
"Kingsbury County, South Dakota",077,4936.0,44.3,61316.0,34711.0,450.0,9.116693679092382,KINGSBURY,SOUTH DAKOTA,2020
"Greenville County, South Carolina",045,516126.0,38.3,62422.0,34430.0,56636.0,10.973289468075626,GREENVILLE,SOUTH CAROLINA,2020
"Lake County, South Dakota",079,12747.0,43.8,63165.0,31971.0,1361.0,10.677022044402605,LAKE,SOUTH DAKOTA,2020
"Lincoln County, South Dakota",083,58887.0,35.2,84260.0,38307.0,2908.0,4.938271604938271,LINCOLN,SOUTH DAKOTA,2020
"Lyman County, South Dakota",085,3831.0,36.1,54484.0,22937.0,868.0,22.65726964239102,LYMAN,SOUTH DAKOTA,2020
"McPherson County, South Dakota",089,2316.0,50.1,51379.0,31765.0,234.0,10.103626943005182,MCPHERSON,SOUTH DAKOTA,2020
"Marshall County, South Dakota",091,4881.0,43.1,68056.0,37179.0,270.0,5.531653349723418,MARSHALL,SOUTH DAKOTA,2020
"Mellette County, South Dakota",095,2065.0,34.4,33882.0,15298.0,936.0,45.32687651331719,MELLETTE,SOUTH DAKOTA,2020
"Miner County, South Dakota",097,2213.0,44.9,53135.0,28294.0,245.0,11.070944419340263,MINER,SOUTH DAKOTA,2020
"Moody County, South Dakota",101,6508.0,40.7,61894.0,30928.0,717.0,11.01720958819914,MOODY,SOUTH DAKOTA,2020
"Tallahatchie County, Mississippi",135,14041.0,36.4,30433.0,17942.0,3376.0,24.04387151912257,TALLAHATCHIE,MISSISSIPPI,2020
"Tishomingo County, Mississippi",141,19396.0,43.2,38302.0,21313.0,3867.0,19.937100433078985,TISHOMINGO,MISSISSIPPI,2020
"Walthall County, Mississippi",147,14423.0,39.6,33566.0,21092.0,2750.0,19.0667683560979,WALTHALL,MISSISSIPPI,2020
"Wayne County, Mississippi",153,20344.0,41.1,33612.0,23892.0,4288.0,21.07746755800236,WAYNE,MISSISSIPPI,2020
"Winston County, Mississippi",159,18116.0,41.5,38986.0,25838.0,4227.0,23.33296533451093,WINSTON,MISSISSIPPI,2020
"Bernalillo County, New Mexico",001,679037.0,38.0,54308.0,31229.0,106645.0,15.705329753754214,BERNALILLO,NEW MEXICO,2020
"Roosevelt County, New Mexico",041,18723.0,30.3,42917.0,20230.0,4220.0,22.539123003792128,ROOSEVELT,NEW MEXICO,2020
"San Miguel County, New Mexico",047,27546.0,44.6,32310.0,22678.0,6698.0,24.31569011834749,SAN MIGUEL,NEW MEXICO,2020
"Sierra County, New Mexico",051,10988.0,55.9,33873.0,28014.0,2544.0,23.152530032763014,SIERRA,NEW MEXICO,2020
"Torrance County, New Mexico",057,15477.0,42.9,38240.0,21235.0,3658.0,23.635071396265428,TORRANCE,NEW MEXICO,2020
"Adams County, North Dakota",001,2271.0,46.6,48750.0,31022.0,289.0,12.725671510347864,ADAMS,NORTH DAKOTA,2020
"Billings County, North Dakota",007,886.0,43.2,64896.0,38113.0,97.0,10.948081264108351,BILLINGS,NORTH DAKOTA,2020
"Burke County, North Dakota",013,2142.0,41.1,79405.0,43862.0,143.0,6.6760037348272645,BURKE,NORTH DAKOTA,2020
"Cavalier County, North Dakota",019,3769.0,49.5,54955.0,43386.0,461.0,12.231361103741046,CAVALIER,NORTH DAKOTA,2020
"Divide County, North Dakota",023,2289.0,48.1,64650.0,39464.0,163.0,7.121013543031892,DIVIDE,NORTH DAKOTA,2020
"Emmons County, North Dakota",029,3262.0,50.7,51012.0,32294.0,276.0,8.461066830165542,EMMONS,NORTH DAKOTA,2020
"Grand Forks County, North Dakota",035,70243.0,29.9,53721.0,32251.0,10165.0,14.471192859074925,GRAND FORKS,NORTH DAKOTA,2020
"Hettinger County, North Dakota",041,2510.0,46.9,59750.0,35683.0,200.0,7.968127490039841,HETTINGER,NORTH DAKOTA,2020
"Logan County, North Dakota",047,1743.0,52.7,60592.0,32947.0,119.0,6.827309236947791,LOGAN,NORTH DAKOTA,2020
"McKenzie County, North Dakota",053,13836.0,30.3,75238.0,36414.0,1387.0,10.024573576178087,MCKENZIE,NORTH DAKOTA,2020
"Morton County, North Dakota",059,31118.0,37.6,72778.0,38890.0,2306.0,7.410501960280223,MORTON,NORTH DAKOTA,2020
"Nelson County, North Dakota",063,2864.0,52.2,53063.0,34189.0,291.0,10.160614525139664,NELSON,NORTH DAKOTA,2020
"Pierce County, North Dakota",069,4061.0,45.7,57398.0,31582.0,490.0,12.06599359763605,PIERCE,NORTH DAKOTA,2020
"Renville County, North Dakota",075,2387.0,38.0,69848.0,34411.0,93.0,3.896103896103896,RENVILLE,NORTH DAKOTA,2020
"Sargent County, North Dakota",081,3899.0,45.3,64564.0,38042.0,165.0,4.231854321620928,SARGENT,NORTH DAKOTA,2020
"Slope County, North Dakota",087,788.0,49.6,65833.0,36040.0,39.0,4.949238578680203,SLOPE,NORTH DAKOTA,2020
"Stutsman County, North Dakota",093,20879.0,40.2,52815.0,31461.0,2371.0,11.355907849992816,STUTSMAN,NORTH DAKOTA,2020
"Walsh County, North Dakota",099,10642.0,44.3,55428.0,34441.0,982.0,9.227588799097914,WALSH,NORTH DAKOTA,2020
