,year,state,county_name,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,winner
7333,2020,TEXAS,ANDREWS,18227.0,32.3,75147.0,32217.0,11.153782849618697,REPUBLICAN
7334,2020,TEXAS,ANGELINA,87119.0,37.6,49684.0,23878.0,16.802304893306857,REPUBLICAN
7335,2020,TEXAS,ARANSAS,24220.0,50.0,47924.0,32050.0,22.45251857968621,REPUBLICAN
7336,2020,TEXAS,ARCHER,8754.0,44.2,63958.0,34557.0,11.51473612063057,REPUBLICAN
7337,2020,TEXAS,ARMSTRONG,1950.0,41.7,69386.0,32740.0,6.9743589743589745,REPUBLICAN
7338,2020,TEXAS,ATASCOSA,50194.0,36.0,59251.0,25385.0,10.85388691875523,REPUBLICAN
7339,2020,TEXAS,AUSTIN,29892.0,40.9,64468.0,31592.0,11.59507560551318,REPUBLICAN
7340,2020,TEXAS,BAILEY,6916.0,33.7,55038.0,23594.0,10.916714864083286,REPUBLICAN
7341,2020,TEXAS,BANDERA,22770.0,53.1,60361.0,32993.0,13.522178304787001,REPUBLICAN
7342,2020,TEXAS,BASTROP,86839.0,38.0,71820.0,28473.0,10.976634922097215,REPUBLICAN
7343,2020,TEXAS,BAYLOR,3560.0,47.2,40946.0,26220.0,14.353932584269662,REPUBLICAN
7344,2020,TEXAS,BEE,32609.0,35.3,45287.0,18568.0,14.698396148302615,REPUBLICAN
7345,2020,TEXAS,BELL,355700.0,31.3,54987.0,27171.0,13.702839471464717,REPUBLICAN
7346,2020,TEXAS,BEXAR,1978826.0,33.8,58288.0,28313.0,15.331767421693469,DEMOCRAT
7347,2020,TEXAS,BLANCO,11733.0,50.5,70397.0,40737.0,11.020199437484019,REPUBLICAN
7348,2020,TEXAS,BORDEN,653.0,37.2,83281.0,33412.0,3.6753445635528332,REPUBLICAN
7349,2020,TEXAS,BOSQUE,18428.0,46.8,57337.0,28417.0,14.179509442153245,REPUBLICAN
7350,2020,TEXAS,BOWIE,93622.0,38.3,51796.0,27572.0,15.775138322189228,REPUBLICAN
7351,2020,TEXAS,BRAZORIA,368062.0,36.0,83325.0,35437.0,7.660937559432922,REPUBLICAN
7352,2020,TEXAS,BRAZOS,226370.0,26.8,50289.0,28679.0,22.24676414719265,REPUBLICAN
7353,2020,TEXAS,BREWSTER,9231.0,43.8,45296.0,29696.0,15.209619759506012,REPUBLICAN
7354,2020,TEXAS,BRISCOE,1348.0,46.9,37875.0,24991.0,16.69139465875371,REPUBLICAN
7355,2020,TEXAS,BROOKS,7100.0,34.4,25058.0,15817.0,37.098591549295776,DEMOCRAT
7356,2020,TEXAS,BROWN,37805.0,41.2,49180.0,26989.0,12.101573865890755,REPUBLICAN
7357,2020,TEXAS,BURLESON,18237.0,43.8,60058.0,32382.0,11.218950485277183,REPUBLICAN
7358,2020,TEXAS,BURNET,47548.0,44.8,59919.0,31664.0,7.411457895179608,REPUBLICAN
7359,2020,TEXAS,CALDWELL,42817.0,35.8,59846.0,25760.0,14.99404442160824,REPUBLICAN
7360,2020,TEXAS,CALHOUN,21470.0,37.7,57170.0,28653.0,9.939450395901257,REPUBLICAN
7361,2020,TEXAS,CALLAHAN,13959.0,43.9,51955.0,26546.0,9.184038971273013,REPUBLICAN
7362,2020,TEXAS,CAMERON,422135.0,31.7,41200.0,18247.0,26.484892273798668,DEMOCRAT
7363,2020,TEXAS,CAMP,12938.0,38.1,49539.0,24038.0,19.948987478744783,REPUBLICAN
7364,2020,TEXAS,CARSON,5957.0,42.4,74246.0,35045.0,8.510995467517207,REPUBLICAN
7365,2020,TEXAS,CASS,30002.0,44.0,47539.0,27161.0,17.28551429904673,REPUBLICAN
7366,2020,TEXAS,CASTRO,7561.0,35.7,49900.0,23784.0,11.718026716042852,REPUBLICAN
7367,2020,TEXAS,CHAMBERS,42571.0,35.2,95989.0,37276.0,14.270277888703578,REPUBLICAN
7368,2020,TEXAS,CHEROKEE,52341.0,37.9,50199.0,23888.0,13.654687529852314,REPUBLICAN
7369,2020,TEXAS,CHILDRESS,7219.0,32.9,43564.0,23373.0,11.248095304058733,REPUBLICAN
7370,2020,TEXAS,CLAY,10444.0,47.0,63125.0,31217.0,12.102642665645346,REPUBLICAN
7371,2020,TEXAS,COCHRAN,2860.0,36.6,41000.0,21123.0,26.818181818181817,REPUBLICAN
7372,2020,TEXAS,COKE,3298.0,47.9,45072.0,27033.0,12.007277137659187,REPUBLICAN
7373,2020,TEXAS,COLEMAN,8281.0,47.0,46948.0,29003.0,14.527231010747494,REPUBLICAN
7374,2020,TEXAS,COLLIN,1006038.0,37.0,100541.0,46240.0,6.219248179492226,REPUBLICAN
7375,2020,TEXAS,COLLINGSWORTH,2939.0,40.1,41202.0,26472.0,19.734603606668934,REPUBLICAN
7376,2020,TEXAS,COLORADO,21357.0,43.1,52663.0,28868.0,9.851570913517817,REPUBLICAN
7377,2020,TEXAS,COMAL,148921.0,42.1,80781.0,39942.0,7.603360170828829,REPUBLICAN
7378,2020,TEXAS,COMANCHE,13597.0,44.6,54889.0,27419.0,14.231080385379128,REPUBLICAN
7379,2020,TEXAS,CONCHO,3018.0,46.1,53333.0,22167.0,11.928429423459244,REPUBLICAN
7380,2020,TEXAS,COOKE,40428.0,41.2,62733.0,32078.0,12.570495696052241,REPUBLICAN
7381,2020,TEXAS,CORYELL,75576.0,32.2,54712.0,22477.0,9.136498359267492,REPUBLICAN
7382,2020,TEXAS,COTTLE,1624.0,37.3,40250.0,23798.0,23.029556650246306,REPUBLICAN
7383,2020,TEXAS,CRANE,4739.0,33.6,54596.0,26401.0,4.22029964127453,REPUBLICAN
7384,2020,TEXAS,CROCKETT,3393.0,44.1,46695.0,23655.0,17.56557618626584,REPUBLICAN
7385,2020,TEXAS,CROSBY,5753.0,39.0,42470.0,24165.0,20.56318442551712,REPUBLICAN
7386,2020,TEXAS,CULBERSON,2183.0,37.2,34853.0,16353.0,32.20338983050848,DEMOCRAT
7387,2020,TEXAS,DALLAM,7272.0,31.5,58956.0,29031.0,14.727722772277227,REPUBLICAN
7388,2020,TEXAS,DALLAS,2622634.0,33.5,61870.0,33604.0,14.413944149278931,DEMOCRAT
7389,2020,TEXAS,DAWSON,12849.0,33.6,40469.0,21109.0,19.38672270215581,REPUBLICAN
7390,2020,TEXAS,DEAF SMITH,18617.0,31.8,49790.0,21588.0,13.648815598646399,REPUBLICAN
7391,2020,TEXAS,DELTA,5277.0,41.7,49868.0,28197.0,15.993935948455562,REPUBLICAN
7392,2020,TEXAS,DENTON,861690.0,35.8,90354.0,42498.0,7.331290835451265,REPUBLICAN
7393,2020,TEXAS,DEWITT,20217.0,41.7,53815.0,27359.0,16.19923826482663,REPUBLICAN
7394,2020,TEXAS,DICKENS,2182.0,45.2,41141.0,25750.0,14.527956003666361,REPUBLICAN
7395,2020,TEXAS,DIMMIT,10232.0,36.5,25996.0,16248.0,42.12275215011728,DEMOCRAT
7396,2020,TEXAS,DONLEY,3317.0,41.6,51875.0,26425.0,11.305396442568586,REPUBLICAN
7397,2020,TEXAS,DUVAL,11194.0,36.4,45349.0,19501.0,18.21511524030731,DEMOCRAT
7398,2020,TEXAS,EASTLAND,18289.0,41.5,41559.0,26018.0,17.803051014270874,REPUBLICAN
7399,2020,TEXAS,ECTOR,162067.0,30.6,63096.0,29510.0,12.86566666872343,REPUBLICAN
7400,2020,TEXAS,EDWARDS,1944.0,40.7,40643.0,20655.0,10.185185185185185,REPUBLICAN
7401,2020,TEXAS,ELLIS,179484.0,36.4,79834.0,33629.0,7.992913017316306,REPUBLICAN
7402,2020,TEXAS,EL PASO,836915.0,32.4,48292.0,22490.0,19.132408906519778,DEMOCRAT
7403,2020,TEXAS,ERATH,42226.0,30.8,55383.0,28166.0,15.705963150665466,REPUBLICAN
7404,2020,TEXAS,FALLS,17281.0,41.0,36854.0,23131.0,22.487124587697473,REPUBLICAN
7405,2020,TEXAS,FANNIN,35046.0,41.0,57898.0,28882.0,11.419277520972436,REPUBLICAN
7406,2020,TEXAS,FAYETTE,25247.0,48.1,62872.0,30236.0,11.042896185685429,REPUBLICAN
7407,2020,TEXAS,FISHER,3827.0,44.5,52683.0,30304.0,12.307290305722498,REPUBLICAN
7408,2020,TEXAS,FLOYD,5782.0,36.5,52714.0,24509.0,15.13317191283293,REPUBLICAN
7409,2020,TEXAS,FOARD,1207.0,55.1,39306.0,27668.0,9.1963545981773,REPUBLICAN
7410,2020,TEXAS,FORT BEND,790892.0,36.5,100189.0,40607.0,7.43919523778215,DEMOCRAT
7411,2020,TEXAS,FRANKLIN,10767.0,42.4,59632.0,31988.0,8.154546298876197,REPUBLICAN
7412,2020,TEXAS,FREESTONE,19744.0,40.8,52232.0,25500.0,14.910858995137763,REPUBLICAN
7413,2020,TEXAS,FRIO,20013.0,31.7,48708.0,20036.0,15.464947783940438,REPUBLICAN
7414,2020,TEXAS,GAINES,21077.0,28.1,62994.0,22978.0,14.451772073824548,REPUBLICAN
7415,2020,TEXAS,GALVESTON,337600.0,37.7,74633.0,37530.0,10.733708530805687,REPUBLICAN
7416,2020,TEXAS,GARZA,6028.0,42.8,58938.0,17723.0,15.510948905109489,REPUBLICAN
7417,2020,TEXAS,GILLESPIE,26668.0,50.1,61445.0,34689.0,10.653217339133043,REPUBLICAN
7418,2020,TEXAS,GLASSCOCK,1447.0,36.6,74375.0,30062.0,16.5860400829302,REPUBLICAN
7419,2020,TEXAS,GOLIAD,7578.0,46.3,50000.0,30038.0,11.797307996832938,REPUBLICAN
7420,2020,TEXAS,GONZALES,20828.0,36.7,58210.0,28313.0,12.91050508930286,REPUBLICAN
7421,2020,TEXAS,GRAY,22063.0,36.3,54679.0,27760.0,15.238181570955899,REPUBLICAN
7422,2020,TEXAS,GRAYSON,133527.0,39.4,58296.0,29157.0,11.744441199158222,REPUBLICAN
7423,2020,TEXAS,GREGG,123633.0,35.6,52027.0,27809.0,17.00921275064101,REPUBLICAN
7424,2020,TEXAS,GRIMES,28447.0,40.5,56086.0,26734.0,13.6464302035364,REPUBLICAN
7425,2020,TEXAS,GUADALUPE,163030.0,37.0,75774.0,32406.0,8.895295344415139,REPUBLICAN
7426,2020,TEXAS,HALE,33463.0,33.0,47500.0,21303.0,16.600424349281298,REPUBLICAN
7427,2020,TEXAS,HALL,3025.0,44.3,40197.0,24009.0,18.578512396694215,REPUBLICAN
7428,2020,TEXAS,HAMILTON,8434.0,45.3,46893.0,27147.0,19.373962532606118,REPUBLICAN
7429,2020,TEXAS,HANSFORD,5431.0,32.6,46507.0,22331.0,11.176578898913643,REPUBLICAN
7430,2020,TEXAS,HARDEMAN,3958.0,44.6,47188.0,26659.0,14.022233451238,REPUBLICAN
7431,2020,TEXAS,HARDIN,57356.0,39.6,61221.0,29451.0,11.899365367180417,REPUBLICAN
7432,2020,TEXAS,HARRIS,4680609.0,33.7,63022.0,33459.0,15.451749975270312,DEMOCRAT
7433,2020,TEXAS,HARRISON,66547.0,39.4,54234.0,26621.0,16.344838985979834,REPUBLICAN
7434,2020,TEXAS,HARTLEY,5588.0,37.3,53722.0,21862.0,5.780243378668575,REPUBLICAN
7435,2020,TEXAS,HASKELL,5711.0,42.8,48955.0,27937.0,14.11311504114866,REPUBLICAN
7436,2020,TEXAS,HAYS,222827.0,32.5,68724.0,32988.0,12.341861623591395,DEMOCRAT
7437,2020,TEXAS,HEMPHILL,3901.0,36.7,59605.0,34702.0,9.125865162778775,REPUBLICAN
7438,2020,TEXAS,HENDERSON,81969.0,44.0,49469.0,27069.0,16.668496626773535,REPUBLICAN
7439,2020,TEXAS,HIDALGO,861137.0,29.4,41846.0,17816.0,28.116432112428104,DEMOCRAT
7440,2020,TEXAS,HILL,36109.0,41.8,55615.0,26938.0,12.099476584784957,REPUBLICAN
7441,2020,TEXAS,HOCKLEY,22986.0,33.9,47010.0,24816.0,14.71765422431045,REPUBLICAN
7442,2020,TEXAS,HOOD,60025.0,46.6,71253.0,36091.0,8.761349437734278,REPUBLICAN
7443,2020,TEXAS,HOPKINS,36708.0,39.5,54600.0,26915.0,11.632341723874905,REPUBLICAN
7444,2020,TEXAS,HOUSTON,22942.0,43.8,40838.0,21669.0,16.45889634731061,REPUBLICAN
7445,2020,TEXAS,HOWARD,36213.0,37.5,57761.0,25531.0,14.307016817165106,REPUBLICAN
7446,2020,TEXAS,HUDSPETH,4687.0,34.3,31505.0,13267.0,18.66865799018562,REPUBLICAN
7447,2020,TEXAS,HUNT,96202.0,37.9,57467.0,27338.0,13.87393193488701,REPUBLICAN
7448,2020,TEXAS,HUTCHINSON,21105.0,38.2,57921.0,26387.0,12.883203032456764,REPUBLICAN
7449,2020,TEXAS,IRION,1553.0,43.3,53778.0,29460.0,12.556342562781714,REPUBLICAN
7450,2020,TEXAS,JACK,8888.0,40.1,54087.0,25619.0,13.411341134113412,REPUBLICAN
7451,2020,TEXAS,JACKSON,14822.0,39.2,58243.0,25701.0,13.493455673998112,REPUBLICAN
7452,2020,TEXAS,JASPER,35562.0,41.9,42756.0,25690.0,19.675496316292673,REPUBLICAN
7453,2020,TEXAS,JEFF DAVIS,2245.0,61.3,-666666666.0,23118.0,18.485523385300667,REPUBLICAN
7454,2020,TEXAS,JEFFERSON,253136.0,36.5,50840.0,27409.0,16.77122179381834,REPUBLICAN
7455,2020,TEXAS,JIM HOGG,5187.0,29.7,35736.0,16407.0,30.42220936957779,DEMOCRAT
7456,2020,TEXAS,JIM WELLS,40796.0,35.0,45857.0,21749.0,21.318266496715363,REPUBLICAN
7457,2020,TEXAS,JOHNSON,171359.0,36.9,65311.0,28290.0,10.150619459730741,REPUBLICAN
7458,2020,TEXAS,JONES,19874.0,38.1,52471.0,17642.0,7.341249874207508,REPUBLICAN
7459,2020,TEXAS,KARNES,15547.0,35.6,52896.0,25978.0,13.513861195085868,REPUBLICAN
7460,2020,TEXAS,KAUFMAN,129792.0,35.3,72179.0,29147.0,10.594643737672584,REPUBLICAN
7461,2020,TEXAS,KENDALL,45491.0,42.1,98692.0,47724.0,4.792156690334352,REPUBLICAN
7462,2020,TEXAS,KENEDY,391.0,41.2,40083.0,15058.0,2.0460358056265986,REPUBLICAN
7463,2020,TEXAS,KENT,704.0,43.5,61706.0,30835.0,11.505681818181818,REPUBLICAN
7464,2020,TEXAS,KERR,52195.0,48.0,57196.0,32361.0,12.148673244563655,REPUBLICAN
7465,2020,TEXAS,KIMBLE,4375.0,52.0,46602.0,36406.0,18.62857142857143,REPUBLICAN
7466,2020,TEXAS,KING,279.0,39.4,39286.0,17971.0,36.200716845878134,REPUBLICAN
7467,2020,TEXAS,KINNEY,3674.0,51.0,39972.0,26715.0,14.997278170930866,REPUBLICAN
7468,2020,TEXAS,KLEBERG,30725.0,28.4,47301.0,23021.0,25.545972335231895,REPUBLICAN
7469,2020,TEXAS,KNOX,3679.0,41.6,50719.0,24273.0,11.361783093231857,REPUBLICAN
7470,2020,TEXAS,LAMAR,49705.0,40.7,48036.0,24826.0,18.147067699426618,REPUBLICAN
7471,2020,TEXAS,LAMB,13018.0,36.4,44935.0,21502.0,19.08895375633738,REPUBLICAN
7472,2020,TEXAS,LAMPASAS,21152.0,43.4,64808.0,29695.0,10.802760968229954,REPUBLICAN
7473,2020,TEXAS,LA SALLE,7551.0,36.3,47162.0,17177.0,16.050854191497816,REPUBLICAN
7474,2020,TEXAS,LAVACA,20072.0,43.6,54211.0,31241.0,8.823236349143086,REPUBLICAN
7475,2020,TEXAS,LEE,17174.0,41.7,56696.0,27216.0,11.208804006055665,REPUBLICAN
7476,2020,TEXAS,LEON,17325.0,44.7,43392.0,28976.0,17.645021645021647,REPUBLICAN
7477,2020,TEXAS,LIBERTY,86173.0,35.0,50917.0,23433.0,13.440404767154446,REPUBLICAN
7478,2020,TEXAS,LIMESTONE,23364.0,40.3,45781.0,22808.0,18.549905838041433,REPUBLICAN
7479,2020,TEXAS,LIPSCOMB,3301.0,36.6,63182.0,28736.0,11.057255377158437,REPUBLICAN
7480,2020,TEXAS,LIVE OAK,12175.0,42.7,50212.0,23632.0,18.595482546201232,REPUBLICAN
7481,2020,TEXAS,LLANO,21452.0,57.7,58941.0,41499.0,7.514450867052023,REPUBLICAN
7482,2020,TEXAS,LOVING,117.0,62.2,44076.0,37693.0,0.0,REPUBLICAN
7483,2020,TEXAS,LUBBOCK,308392.0,30.9,53425.0,28880.0,17.777374250953333,REPUBLICAN
7484,2020,TEXAS,LYNN,5886.0,38.5,46163.0,25871.0,15.868161739721373,REPUBLICAN
7485,2020,TEXAS,MCCULLOCH,7970.0,45.6,48618.0,25567.0,14.905897114178169,REPUBLICAN
7486,2020,TEXAS,MCLENNAN,254045.0,33.6,50210.0,26754.0,17.75551575508276,REPUBLICAN
7487,2020,TEXAS,MCMULLEN,724.0,36.1,67386.0,31191.0,10.497237569060774,REPUBLICAN
7488,2020,TEXAS,MADISON,14329.0,35.9,60499.0,22183.0,8.493265405820365,REPUBLICAN
7489,2020,TEXAS,MARION,9987.0,50.8,39093.0,25798.0,18.29378191649144,REPUBLICAN
7490,2020,TEXAS,MARTIN,5676.0,32.8,70000.0,32242.0,10.130373502466526,REPUBLICAN
7491,2020,TEXAS,MASON,4248.0,45.2,61434.0,34196.0,6.0969868173258,REPUBLICAN
7492,2020,TEXAS,MATAGORDA,36791.0,37.8,48733.0,25206.0,17.719007365931887,REPUBLICAN
7493,2020,TEXAS,MAVERICK,58098.0,29.8,41385.0,17545.0,26.104168818203725,DEMOCRAT
7494,2020,TEXAS,MEDINA,50869.0,38.4,62701.0,27200.0,10.023786589081759,REPUBLICAN
7495,2020,TEXAS,MENARD,2108.0,54.2,43826.0,29080.0,13.66223908918406,REPUBLICAN
7496,2020,TEXAS,MIDLAND,171238.0,31.8,83217.0,40478.0,9.65439914037772,REPUBLICAN
7497,2020,TEXAS,MILAM,24797.0,41.8,48253.0,27585.0,15.340565390974715,REPUBLICAN
7498,2020,TEXAS,MILLS,4877.0,52.5,50198.0,27619.0,11.072380561820792,REPUBLICAN
7499,2020,TEXAS,MITCHELL,8256.0,34.2,44939.0,22950.0,8.938953488372093,REPUBLICAN
7500,2020,TEXAS,MONTAGUE,19640.0,44.4,57511.0,28986.0,13.762729124236252,REPUBLICAN
7501,2020,TEXAS,MONTGOMERY,590188.0,37.2,83274.0,41892.0,8.853111212020577,REPUBLICAN
7502,2020,TEXAS,MOORE,21169.0,30.8,53967.0,22646.0,10.619301809249373,REPUBLICAN
7503,2020,TEXAS,MORRIS,12357.0,43.2,43995.0,22868.0,17.36667475924577,REPUBLICAN
7504,2020,TEXAS,MOTLEY,1362.0,46.4,45417.0,27075.0,7.2687224669603525,REPUBLICAN
7505,2020,TEXAS,NACOGDOCHES,65080.0,31.0,44507.0,24031.0,22.73816840811309,REPUBLICAN
7506,2020,TEXAS,NAVARRO,49475.0,38.2,47574.0,24133.0,15.183425972713492,REPUBLICAN
7507,2020,TEXAS,NEWTON,13788.0,44.4,40690.0,21836.0,25.478677110530896,REPUBLICAN
7508,2020,TEXAS,NOLAN,14901.0,37.1,43692.0,25703.0,15.341252264948661,REPUBLICAN
7509,2020,TEXAS,NUECES,362151.0,35.7,56784.0,28078.0,15.821853315329793,REPUBLICAN
7510,2020,TEXAS,OCHILTREE,9907.0,31.9,53431.0,23215.0,14.706772988795802,REPUBLICAN
7511,2020,TEXAS,OLDHAM,2110.0,32.5,64250.0,27166.0,9.71563981042654,REPUBLICAN
7512,2020,TEXAS,ORANGE,83776.0,38.3,63488.0,31260.0,12.214715431627196,REPUBLICAN
7513,2020,TEXAS,PALO PINTO,28792.0,40.8,55986.0,27473.0,13.604473464851347,REPUBLICAN
7514,2020,TEXAS,PANOLA,23186.0,39.6,51297.0,27267.0,13.805744846027775,REPUBLICAN
7515,2020,TEXAS,PARKER,138447.0,39.8,84189.0,36420.0,8.126575512651051,REPUBLICAN
7516,2020,TEXAS,PARMER,9639.0,34.6,58558.0,26269.0,13.144517066085694,REPUBLICAN
7517,2020,TEXAS,PECOS,15725.0,35.8,53879.0,23201.0,13.933227344992051,REPUBLICAN
7518,2020,TEXAS,POLK,50155.0,43.9,50351.0,24479.0,15.505931612002792,REPUBLICAN
7519,2020,TEXAS,POTTER,118323.0,34.1,43652.0,23245.0,18.888973403311276,REPUBLICAN
7520,2020,TEXAS,PRESIDIO,6808.0,42.5,22716.0,15687.0,39.850176263219744,DEMOCRAT
7521,2020,TEXAS,RAINS,12001.0,48.5,52612.0,28919.0,11.874010499125072,REPUBLICAN
7522,2020,TEXAS,RANDALL,136005.0,36.0,68186.0,34527.0,9.798169184956436,REPUBLICAN
7523,2020,TEXAS,REAGAN,3766.0,30.6,61659.0,25126.0,10.701009028146574,REPUBLICAN
7524,2020,TEXAS,REAL,3429.0,52.8,38659.0,22588.0,23.913677456984544,REPUBLICAN
7525,2020,TEXAS,RED RIVER,12115.0,47.5,37135.0,23895.0,19.909203466776724,REPUBLICAN
7526,2020,TEXAS,REEVES,15546.0,35.2,61543.0,22670.0,14.627556927827094,REPUBLICAN
7527,2020,TEXAS,REFUGIO,7015.0,43.7,51054.0,24893.0,14.896650035637919,REPUBLICAN
7528,2020,TEXAS,ROBERTS,784.0,47.2,61964.0,29673.0,10.58673469387755,REPUBLICAN
7529,2020,TEXAS,ROBERTSON,17094.0,41.4,53823.0,27245.0,14.46121446121446,REPUBLICAN
7530,2020,TEXAS,ROCKWALL,101175.0,37.6,105956.0,45461.0,3.7301704966641958,REPUBLICAN
7531,2020,TEXAS,RUNNELS,10280.0,40.4,48489.0,24191.0,12.32490272373541,REPUBLICAN
7532,2020,TEXAS,RUSK,53988.0,38.2,56223.0,27267.0,10.174483218492998,REPUBLICAN
7533,2020,TEXAS,SABINE,10470.0,53.0,38917.0,27345.0,18.548233046800384,REPUBLICAN
7534,2020,TEXAS,SAN AUGUSTINE,8260.0,48.8,41568.0,23385.0,25.581113801452783,REPUBLICAN
7535,2020,TEXAS,SAN JACINTO,28574.0,45.1,44566.0,24618.0,13.501784839364458,REPUBLICAN
7536,2020,TEXAS,SAN PATRICIO,66969.0,35.6,56111.0,26714.0,14.939748241723782,REPUBLICAN
7537,2020,TEXAS,SAN SABA,6004.0,42.0,45169.0,25201.0,11.892071952031978,REPUBLICAN
7538,2020,TEXAS,SCHLEICHER,2898.0,36.6,45250.0,24030.0,17.115251897860592,REPUBLICAN
7539,2020,TEXAS,SCURRY,16918.0,36.5,50277.0,24238.0,11.230641919848681,REPUBLICAN
7540,2020,TEXAS,SHACKELFORD,3291.0,44.7,48212.0,27822.0,11.242783348526284,REPUBLICAN
7541,2020,TEXAS,SHELBY,25263.0,38.3,41170.0,22404.0,23.089102640224834,REPUBLICAN
7542,2020,TEXAS,SHERMAN,3046.0,40.3,57130.0,36988.0,11.096520026263953,REPUBLICAN
7543,2020,TEXAS,SMITH,230184.0,36.9,59450.0,28858.0,13.625186807076078,REPUBLICAN
7544,2020,TEXAS,SOMERVELL,8958.0,42.8,64394.0,32998.0,15.69546773833445,REPUBLICAN
7545,2020,TEXAS,STARR,64032.0,29.0,30931.0,14545.0,33.85026236881559,DEMOCRAT
7546,2020,TEXAS,STEPHENS,9358.0,39.5,44940.0,25592.0,18.55097243000641,REPUBLICAN
7547,2020,TEXAS,STERLING,1274.0,34.4,53194.0,27551.0,2.3547880690737832,REPUBLICAN
7548,2020,TEXAS,STONEWALL,1412.0,40.8,58309.0,23300.0,8.923512747875353,REPUBLICAN
7549,2020,TEXAS,SUTTON,3793.0,37.7,61190.0,25650.0,13.867650935934616,REPUBLICAN
7550,2020,TEXAS,SWISHER,7403.0,37.0,36337.0,18310.0,23.085235715250572,REPUBLICAN
7551,2020,TEXAS,TARRANT,2077153.0,34.6,70306.0,34045.0,11.217661866988133,DEMOCRAT
7552,2020,TEXAS,TAYLOR,137521.0,32.6,55568.0,28071.0,13.327419085085188,REPUBLICAN
7553,2020,TEXAS,TERRELL,903.0,59.1,42823.0,26056.0,4.761904761904762,REPUBLICAN
7554,2020,TEXAS,TERRY,12408.0,34.5,44052.0,21048.0,19.56802063185042,REPUBLICAN
7555,2020,TEXAS,THROCKMORTON,1500.0,48.4,41875.0,31628.0,22.6,REPUBLICAN
7556,2020,TEXAS,TITUS,32709.0,34.2,53406.0,22077.0,15.628726038704944,REPUBLICAN
7557,2020,TEXAS,TOM GREEN,118645.0,34.3,57670.0,29547.0,11.520080913649965,REPUBLICAN
7558,2020,TEXAS,TRAVIS,1250884.0,34.5,80668.0,45453.0,11.145397974552397,DEMOCRAT
7559,2020,TEXAS,TRINITY,14689.0,50.0,44052.0,26347.0,17.557355844509498,REPUBLICAN
7560,2020,TEXAS,TYLER,21524.0,42.6,47865.0,21632.0,16.19587437279316,REPUBLICAN
7561,2020,TEXAS,UPSHUR,41386.0,41.2,54330.0,26648.0,14.703039675252501,REPUBLICAN
7562,2020,TEXAS,UPTON,3651.0,38.9,59008.0,25994.0,10.928512736236648,REPUBLICAN
7563,2020,TEXAS,UVALDE,26899.0,33.8,45936.0,21036.0,20.569537901037215,REPUBLICAN
7564,2020,TEXAS,VAL VERDE,49018.0,32.2,47675.0,21082.0,17.589456934187442,REPUBLICAN
7565,2020,TEXAS,VAN ZANDT,55970.0,42.3,57203.0,30111.0,12.497766660711095,REPUBLICAN
7566,2020,TEXAS,VICTORIA,92044.0,35.9,58959.0,29424.0,15.450219460258138,REPUBLICAN
7567,2020,TEXAS,WALKER,72295.0,35.3,41508.0,18598.0,15.886299190815409,REPUBLICAN
7568,2020,TEXAS,WALLER,53626.0,29.5,61752.0,27033.0,13.538209077686197,REPUBLICAN
7569,2020,TEXAS,WARD,11745.0,34.3,61915.0,26209.0,11.528309919114516,REPUBLICAN
7570,2020,TEXAS,WASHINGTON,35275.0,42.0,59623.0,32649.0,9.91070163004961,REPUBLICAN
7571,2020,TEXAS,WEBB,274847.0,28.9,50296.0,19048.0,24.353549429318857,DEMOCRAT
7572,2020,TEXAS,WHARTON,41672.0,37.3,51770.0,26724.0,14.91169130351315,REPUBLICAN
7573,2020,TEXAS,WHEELER,5187.0,40.6,49036.0,27737.0,16.84981684981685,REPUBLICAN
7574,2020,TEXAS,WICHITA,132154.0,34.6,49710.0,25568.0,15.509178685473008,REPUBLICAN
7575,2020,TEXAS,WILBARGER,12717.0,39.2,45121.0,23340.0,18.117480537862704,REPUBLICAN
7576,2020,TEXAS,WILLACY,21419.0,33.4,37906.0,18244.0,24.053410523367106,DEMOCRAT
7577,2020,TEXAS,WILLIAMSON,570437.0,36.6,90834.0,38494.0,6.002766300222461,DEMOCRAT
7578,2020,TEXAS,WILSON,50110.0,39.9,80082.0,33972.0,9.846338056276192,REPUBLICAN
7579,2020,TEXAS,WINKLER,7822.0,34.1,63585.0,25141.0,11.863973408335465,REPUBLICAN
7580,2020,TEXAS,WISE,67884.0,38.6,67726.0,30693.0,10.192387013140063,REPUBLICAN
7581,2020,TEXAS,WOOD,45054.0,48.3,56749.0,30587.0,12.411772539619124,REPUBLICAN
7582,2020,TEXAS,YOAKUM,8612.0,30.5,69004.0,25417.0,11.12401300510915,REPUBLICAN
7583,2020,TEXAS,YOUNG,17961.0,40.8,52158.0,30020.0,13.891208730026168,REPUBLICAN
7584,2020,TEXAS,ZAPATA,14243.0,30.0,32945.0,18587.0,31.762971284139578,REPUBLICAN
7585,2020,TEXAS,ZAVALA,11930.0,32.8,40090.0,16738.0,34.79463537300922,DEMOCRAT
7586,2020,VERMONT,ADDISON,36947.0,43.7,70262.0,36390.0,6.468725471621512,DEMOCRAT
7587,2020,VERMONT,BENNINGTON,35649.0,46.3,58200.0,34435.0,10.906336783640494,DEMOCRAT
7588,2020,VERMONT,CALEDONIA,30027.0,45.0,52481.0,30902.0,11.672827788323842,DEMOCRAT
