Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year
98270,48987,35.8,68562,28258,4254,8.683936555,
98271,28509,38.1,66641,29181,2438,8.551685433,
98272,29539,36.2,82025,29417,2006,6.791022039,
98273,29994,35.4,51613,23549,5438,18.13029273,
98274,17580,44,62575,31673,1755,9.982935154,
98275,20994,44.5,98823,46478,710,3.381918643,
98276,689,28.8,66771,20035,0,0,
98277,37932,34.3,53335,27837,4410,11.6260677,
98278,1628,22.6,-666666666,22006,0,0,
98279,562,62.3,53000,39491,41,7.295373665,
98280,456,65.6,64167,83227,14,3.070175439,
98281,1203,55.8,41618,43184,142,11.80382377,
98282,15968,52.5,72928,37051,932,5.836673347,
98283,328,57.3,26932,19645,187,57.01219512,
98284,25940,36.8,55068,26060,3986,15.36622976,
98286,199,61.4,71875,59292,20,10.05025126,
98288,155,58.4,36771,34149,31,20,
98290,34218,42.3,80480,36035,2423,7.081068444,
98292,21766,45.3,73243,34093,1699,7.80575209,
98294,6659,39.3,60376,28623,838,12.58447214,
98295,2727,31.5,51083,22531,227,8.32416575,
98296,29124,39.7,108826,43218,1760,6.043125944,
98297,64,68.8,33036,17295,0,0,
98303,1150,64.8,48750,38811,99,8.608695652,
98304,602,60.1,48257,28105,59,9.800664452,
98305,328,50.8,38472,25194,70,21.34146341,
98310,20499,36.5,51119,27319,3304,16.11785941,
98311,27750,37.2,69674,29221,2180,7.855855856,
98312,31524,36.5,57575,28535,4653,14.76018272,
98314,2521,23.3,-666666666,27978,0,0,
98315,6046,22.7,50775,19152,407,6.731723454,
98320,1211,58.2,47500,27326,190,15.6895128,
98321,15144,38.7,81098,30890,1223,8.0758056,
98323,760,38.8,65795,24553,95,12.5,
98325,1625,55.5,56042,30426,145,8.923076923,
98326,679,44.1,35417,15488,215,31.66421208,
98327,9285,31.4,77144,32814,643,6.925148088,
98328,9300,44.3,61094,30480,709,7.623655914,
98329,10682,43.1,69877,31332,780,7.30200337,
98330,104,51.2,-666666666,29030,63,60.57692308,
98331,6382,37.2,34616,19000,1540,24.13036666,
98332,17208,46,90543,48028,1026,5.962343096,
98333,3829,47.6,90667,43943,264,6.894750588,
98335,25830,44.8,81574,43754,1234,4.777390631,
98336,875,55.1,36042,19456,296,33.82857143,
98337,6765,30.9,39522,25074,1288,19.03917221,
98338,26856,38.4,72336,28521,2077,7.733839738,
98339,3197,49.5,50427,25033,394,12.3240538,
98340,3126,54.5,66761,35309,165,5.27831094,
98342,1422,50.8,71094,38557,146,10.26722925,
98345,442,35.8,59618,35887,0,0,
98346,10016,44,72108,33473,747,7.458067093,
98349,4509,43.8,52168,29739,590,13.08494123,
98350,433,26.9,36750,16984,142,32.79445727,
98351,940,44.8,51750,35873,156,16.59574468,
98353,29,-666666666,-666666666,,0,0,
98354,7128,38.5,67137,33556,434,6.088664422,
98355,638,57.7,28500,24582,103,16.14420063,
98356,2173,54.1,35583,18666,388,17.85549931,
98357,1608,29.6,35284,15755,322,20.02487562,
98358,1152,50.2,60223,29716,71,6.163194444,
98359,4479,46,73517,33223,599,13.37352088,
98360,12944,36.2,78363,28736,1011,7.810568603,
98361,982,65.2,45217,34686,113,11.50712831,
98362,23026,48.4,46792,27766,3424,14.87014679,
98363,14210,41.8,50368,23993,2884,20.2955665,
98364,137,37.5,-666666666,32315,0,0,
98365,4501,63,60878,35111,372,8.264830038,
98366,32916,37,56527,27634,4706,14.29699842,
98367,28520,41.7,73383,30536,2875,10.08064516,
98368,15478,57.2,48738,32491,1895,12.24318387,
98370,29480,43.6,72420,35239,1913,6.489145183,
98371,20409,42.5,63663,33037,2176,10.66196286,
98372,24849,39.7,67258,33216,2735,11.00647913,
98373,22885,34.8,64019,31441,2361,10.3168014,
98374,38927,36.5,78115,31340,2976,7.645079251,
98375,29732,32.4,74068,27128,2889,9.716803444,
98376,1668,54.1,39297,30166,242,14.50839329,
98377,1690,53.1,40441,21852,121,7.159763314,
98380,4835,42.8,82197,35723,168,3.474663909,
98381,350,58.6,54000,31833,37,10.57142857,
98382,27454,59.4,48867,30305,2871,10.45749253,
98383,20319,38.2,68708,35888,1332,6.555440721,
98385,303,42.7,55000,23775,79,26.07260726,
98387,45428,33.5,63246,24701,5068,11.15611517,
98388,6556,41.9,67500,35703,977,14.9023795,
98390,10822,37.3,58900,30881,1465,13.53723896,
98391,48861,35.1,88193,35274,3593,7.353513027,
98392,3086,41.1,55625,30081,321,10.40181465,
98394,1219,50,58459,28077,103,8.449548811,
98396,589,34.9,66563,28763,57,9.677419355,
98402,6023,36.4,40657,31962,1618,26.86368919,
98403,7758,39.3,55566,43204,1119,14.42382057,
98404,34119,32,46900,18640,8205,24.0481843,
98405,24125,34.4,47371,23862,5002,20.73367876,
98406,23034,39.7,67002,34150,2859,12.41208648,
98407,21347,43.3,69799,40263,2713,12.70904577,
98408,19585,36.1,51616,24469,3160,16.13479704,
98409,23411,32.5,47591,23774,4109,17.55157832,
98416,995,19.3,-666666666,28970,0,0,
98418,9822,38.1,48467,21883,2584,26.30828752,
98421,729,29.4,-666666666,14656,500,68.58710562,
98422,20876,41.1,85045,39155,1358,6.505077601,
98424,10705,31.1,57917,27029,1383,12.91919664,
98430,21,9.9,-666666666,,0,0,
98433,18335,22,44724,16315,2184,11.9116444,
98438,442,21.7,-666666666,22748,0,0,
98439,5558,25.5,32143,14609,1346,24.21734437,
98443,5821,46.1,72535,34028,538,9.242398213,
98444,34771,32,39911,19543,7481,21.51505565,
98445,30869,35.6,59869,26036,3222,10.4376559,
98446,9887,41,62932,30584,894,9.042176596,
98447,785,19.7,-666666666,7221,0,0,
98465,6344,44.8,49292,33079,754,11.8852459,
98466,27103,36.7,55476,32742,2687,9.914031657,
98467,16009,35.2,61002,31205,2029,12.67412081,
98498,27614,40,58626,30503,3482,12.60954588,
98499,30630,33.6,37982,23635,7438,24.2833823,
98501,41415,39.9,67060,35134,3686,8.900156948,
98502,31492,40.2,63726,34547,5430,17.24247428,
98503,37678,36.7,57548,26979,4642,12.32018685,
98506,18418,44.5,63096,34510,2295,12.46063633,
98512,29666,40.5,67663,31833,2696,9.087844671,
98513,34174,35.5,68857,29226,3050,8.924913677,
98516,22697,40.1,69370,33519,2287,10.07622153,
98520,23904,39.2,43967,20607,4105,17.1728581,
98524,4212,46.4,61189,29279,274,6.505223172,
98526,258,34.8,42125,19308,63,24.41860465,
98527,248,60.8,41140,19180,34,13.70967742,
98528,9402,41.1,60947,26043,1697,18.0493512,
98530,593,36.4,35000,16872,258,43.50758853,
98531,25297,35.7,41745,21693,5226,20.65857612,
98532,24078,40.9,51586,24351,3129,12.99526539,
98533,514,60.9,51838,26230,50,9.727626459,
98535,464,50.6,-666666666,22598,92,19.82758621,
98536,196,56.1,-666666666,11847,117,59.69387755,
98537,2018,47.6,58438,27139,142,7.03666997,
98538,236,49,55625,29947,26,11.01694915,
98541,9799,40.9,45638,23161,1760,17.96101643,
98542,517,47.4,55313,24885,115,22.24371373,
98544,0,-666666666,-666666666,-666666666,0,,
98546,3118,46.3,65379,30962,171,5.484284798,
98547,1114,61.4,39531,22160,396,35.5475763,
98548,2466,56.4,37418,20850,390,15.81508516,
98550,11194,44.8,43244,24459,1990,17.77738074,
98552,560,50.1,41250,16556,111,19.82142857,
98555,218,71.2,81146,46179,12,5.504587156,
98557,3262,36.8,52266,24723,571,17.50459841,
98558,318,39.7,83780,28203,9,2.830188679,
98559,142,13.4,-666666666,,142,100,
98560,180,42.6,53750,24026,0,0,
98562,0,-666666666,-666666666,-666666666,0,,
98563,7575,43.9,58438,34169,603,7.96039604,
98564,2031,54.5,45652,25425,211,10.38897095,
98565,768,29.6,57313,19800,60,7.8125,
98568,2714,39.3,47833,22385,548,20.19159912,
98569,6126,58.9,37315,24830,581,9.48416585,
98570,4174,44.6,47450,21867,385,9.223766172,
98571,639,31.7,70992,27017,95,14.86697966,
98572,768,40.7,53661,22910,75,9.765625,
98575,142,61,50781,33892,21,14.78873239,
98576,4883,44.2,54567,25519,492,10.07577309,
98577,6752,48.4,39950,21710,1285,19.0313981,
98579,13894,36.9,59509,25732,1944,13.99165107,
98580,11046,43.2,60150,26872,1695,15.34492124,
98581,325,72.7,42697,25808,50,15.38461538,
98582,403,48.5,83922,31784,115,28.53598015,
98583,94,57.8,27500,22687,13,13.82978723,
98584,36731,43.1,48238,24085,6645,18.09098582,
98585,895,38.9,71042,30757,124,13.8547486,
98586,1796,45,36655,19177,523,29.12026726,
98587,779,32.8,32500,14452,284,36.45699615,
98588,1570,56.3,56190,42823,255,16.24203822,
98589,6944,45.9,55015,27462,1022,14.71774194,
98590,449,54.9,39167,24948,112,24.94432071,
98591,3292,53.2,47132,25313,325,9.872417983,
98592,1313,66.4,54882,33842,13,0.99009901,
98593,1125,38.5,45673,17604,193,17.15555556,
98595,2780,40.8,39159,21586,603,21.69064748,
98596,7027,40.3,43293,19825,1368,19.46776718,
98597,22489,35,54503,23199,3480,15.47423185,
98601,3316,33.7,60735,21893,284,8.564535585,
98602,210,42.3,45250,17404,0,0,
98603,1239,40,60478,27097,166,13.39790153,
98604,35577,37.5,71497,29858,2948,8.286252354,
98605,1165,40.2,51150,22475,133,11.41630901,
98606,9015,45.5,79206,34456,432,4.792013311,
98607,30963,39.6,91648,39106,1182,3.817459548,
98610,3169,36.9,37766,21373,616,19.43830861,
98611,10174,42.8,61308,27671,695,6.831138195,
98612,2676,52.2,49779,26080,377,14.08819133,
98613,457,47.2,57292,22689,63,13.78555799,
98614,179,56.4,23477,18626,29,16.20111732,
98616,174,65.8,-666666666,35557,13,7.471264368,
98617,1487,52.9,51411,27171,211,14.18964358,
98619,498,47.7,46667,23240,48,9.638554217,
98620,7095,45.5,45000,20202,1408,19.84496124,
98621,510,48.1,33958,27596,100,19.60784314,
98624,1728,39.6,38906,22734,317,18.34490741,
98625,6846,42.7,62091,30137,668,9.757522641,
98626,24068,40.3,46731,22770,4471,18.57653316,
98628,454,50.9,31938,18943,104,22.90748899,
98629,8382,43.2,80129,31863,574,6.848007635,
98631,3595,51.3,40250,24592,517,14.38108484,
98632,48512,42.5,41824,23742,9677,19.94764182,
98635,1637,60.3,39167,25465,300,18.32620648,
98638,1225,50.9,51450,30647,62,5.06122449,
98639,1033,48.7,51964,30602,144,13.93998064,
98640,3942,62.3,34171,21177,618,15.67732116,
98641,0,-666666666,-666666666,-666666666,0,,
98642,17519,42.7,85451,40697,887,5.063074376,
98643,425,61.1,53750,29680,21,4.941176471,
98644,332,32.8,38295,15829,75,22.59036145,
98645,1263,49.1,62455,26258,68,5.384006334,
98647,249,62.5,-666666666,26784,44,17.67068273,
98648,2775,50.5,48558,26564,495,17.83783784,
98649,1195,44.3,58077,25237,116,9.707112971,
98650,996,42.1,57368,26700,132,13.25301205,
98651,816,46.3,64519,33066,25,3.06372549,
98660,12359,36.3,44298,28496,2217,17.93834453,
98661,44829,35,44903,25081,8092,18.05081532,
98662,32457,37.7,55978,25864,3746,11.54142404,
98663,13427,39.1,52193,29131,1763,13.13025992,
98664,22018,41.9,53439,30150,2445,11.10455082,
98665,26275,37.2,54363,26819,3086,11.74500476,
98670,73,44.6,-666666666,22288,31,42.46575342,
98671,22896,40.4,73704,31814,1846,8.062543676,
98672,6065,41.3,53966,26221,671,11.06347898,
98673,570,46.8,33571,19970,196,34.38596491,
98674,11776,38.6,65502,29082,1296,11.00543478,
98675,7395,28.8,61222,23156,942,12.73833671,
98682,56211,33.1,63763,25170,5914,10.52107239,
98683,33652,39,60459,31627,2981,8.858314513,
98684,27550,35.4,62188,28751,2738,9.938294011,
60612,35559,31.1,37137,22057,11774,33.11116736,
60613,49519,32.1,73810,57331,5297,10.69690422,
60614,69817,30.1,94640,71659,6822,9.771259149,
60615,40257,33.5,40587,34264,10058,24.98447475,
60616,52580,36.2,42776,29751,12976,24.67858501,
60617,80002,37.5,37254,18085,19629,24.53563661,
60618,95632,33.8,62102,34770,11979,12.52614188,
60619,62822,39.1,32024,19494,18615,29.63133934,
60620,69299,39.6,32401,17940,18709,26.99750357,
60621,31383,31.2,20150,12253,13961,44.48586815,
60622,54467,31.8,79085,50176,8174,15.0072521,
60623,88137,29.3,30048,12244,32750,37.15806075,
60624,38134,28.7,22160,12287,17011,44.60848587,
60625,79157,34,59601,31245,13101,16.5506525,
60626,50090,33.9,36978,25247,12032,24.02076263,
60628,68077,37.9,35654,18433,21178,31.1088914,
60629,115104,30.4,41471,15294,25752,22.37281068,
60630,57627,38.6,67469,30239,5922,10.27643292,
60631,28238,43.3,79458,40500,1280,4.532898931,
60632,91668,30.6,40829,15067,20597,22.46912772,
60633,12817,39.1,50754,24977,2353,18.35843021,
60634,73382,38.6,58184,26564,8397,11.44286065,
60636,35779,35.3,27475,13902,12644,35.33916543,
60637,49158,30.3,27091,21635,18172,36.96651613,
60638,57746,38.4,64408,27052,4937,8.549509923,
60639,90211,31.8,39913,15711,21252,23.55810267,
60640,67088,37.5,47390,38673,14206,21.17517291,
60641,70642,35.7,53158,25655,9560,13.53302568,
60642,19508,31.8,82404,52496,2610,13.37912651,
60643,50507,43.9,59686,30304,7994,15.82750906,
60644,49645,32.6,26892,14510,17017,34.27736932,
60645,47131,35.7,49132,25740,10664,22.62629692,
60646,27454,43.9,79079,42546,1662,6.053762658,
60647,88866,31.4,61028,34232,16760,18.85985641,
60649,45218,38.4,26246,20699,15271,33.77194922,
60651,61759,33.3,34397,15705,17659,28.59340339,
60652,43228,35.3,64574,23806,5252,12.14953271,
60653,31045,36.1,26176,22015,11152,35.92204864,
60654,17328,32.4,93848,92695,1558,8.99122807,
60655,28741,37.9,91102,36921,939,3.267109704,
60656,27926,40.4,58177,33066,2624,9.396261548,
60657,70105,30.9,84319,67680,6455,9.207617146,
60659,38995,34.1,51527,23038,8224,21.08988332,
60660,41490,37.1,43794,32641,7417,17.87659677,
60661,9343,31.4,101829,79971,1273,13.62517393,
60706,23604,47,54513,27879,2261,9.578884935,
60707,43451,39.2,55513,27117,5084,11.70053624,
60712,12637,46.4,96222,39948,712,5.634248635,
60714,29730,48.6,54072,28184,3131,10.53144971,
60803,22762,33.7,52191,23439,2670,11.73007644,
60804,83972,28.7,42345,15378,18299,21.79178774,
60805,19849,40,65554,30942,1340,6.750969822,
60827,28864,31.9,30587,16565,10189,35.30002772,
60901,36150,36.2,42391,20993,9004,24.90733057,
60910,477,35.2,49643,17988,93,19.49685535,
60911,1562,40.4,56806,27260,112,7.170294494,
60912,449,46.9,38333,20035,62,13.80846325,
60913,1398,51.4,64830,31763,151,10.80114449,
60914,29186,34.3,65334,27945,2799,9.590214486,
60915,10315,33.8,54855,24790,1231,11.93407659,
60917,571,35,73098,23354,75,13.13485114,
60918,810,51.5,53250,28214,115,14.19753086,
60919,524,45.5,53750,29685,92,17.55725191,
60920,129,30.8,43295,19621,37,28.68217054,
60921,1252,36.5,33056,21676,361,28.83386581,
60922,2295,36.9,62917,26555,436,18.99782135,
60924,1535,48.3,47083,29480,155,10.09771987,
60926,9,53.3,25417,27244,0,0,
60927,2149,43.5,65071,29512,171,7.95718939,
60928,799,41.3,48409,23332,88,11.01376721,
60929,961,28.2,51971,20351,122,12.69510926,
60930,930,40.6,61071,23732,73,7.849462366,
60931,506,42.7,52188,23297,66,13.04347826,
60932,80,49.2,100455,49584,0,0,
60933,250,47.6,51500,25240,10,4,
60934,215,34.3,55139,28132,19,8.837209302,
60935,1107,38.9,66141,25822,68,6.142728094,
60936,4167,41.9,46589,26412,630,15.1187905,
60938,2037,45.4,50282,24579,399,19.58762887,
60940,3536,40.8,70179,28749,207,5.854072398,
60941,1819,45.1,59500,32227,150,8.24628917,
60942,5901,43.9,40575,25323,1086,18.4036604,
60945,163,50.8,49583,28890,10,6.134969325,
60946,386,43.2,67969,38691,18,4.663212435,
60948,1654,40.9,64474,35983,89,5.3808948,
60949,541,35.1,46125,22568,150,27.72643253,
60950,11865,43.3,63569,28636,853,7.189211968,
60951,760,47.1,65250,30564,137,18.02631579,
60952,704,36.3,45000,21491,167,23.72159091,
60953,2455,44.8,45982,24646,381,15.51934827,
60954,6113,41.7,61838,25971,774,12.66154098,
60955,1764,40.1,46992,23760,274,15.53287982,
60957,5436,46,50031,25253,595,10.9455482,
60958,2208,37.8,26687,13874,696,31.52173913,
60959,1131,42.8,52813,25092,160,14.14677277,
60960,1119,44.2,52000,22181,120,10.72386059,
60961,818,39.5,61500,33569,27,3.300733496,
60962,536,37.3,39479,21766,94,17.53731343,
60963,2186,36.5,51959,24316,145,6.633119854,
60964,5209,41.3,55938,25079,491,9.425993473,
60966,1524,38.9,36897,19774,435,28.54330709,
60968,354,55.2,71458,41570,58,16.38418079,
60969,32,30.4,72083,28456,3,9.375,
60970,7046,48.6,41074,23341,1504,21.34544422,
60973,448,34.8,56042,26293,94,20.98214286,
60974,385,46.2,38523,18345,33,8.571428571,
61001,1035,54.7,64063,32976,98,9.468599034,
61006,1777,44.4,53971,24924,292,16.43218908,
61007,501,50.7,47426,37888,11,2.195608782,
61008,34552,38.7,55252,26262,4295,12.43053948,
61010,7897,40.1,73845,32652,259,3.279726478,
61011,2357,50.5,95096,45850,79,3.351718286,
61012,2711,35,55291,22062,441,16.26706013,
61013,476,53.1,53250,25729,50,10.50420168,
61014,1377,36.8,57500,25056,121,8.787218591,
61015,780,49.5,67917,33313,92,11.79487179,
61016,4727,51.7,66888,34397,296,6.261899725,
61018,926,41.6,52391,24814,68,7.343412527,
61019,3429,50.3,61947,30289,160,4.666083406,
61020,3255,33.2,68403,24171,305,9.370199693,
61021,23138,42.7,56764,27050,2316,10.00950817,
61024,2402,46,50000,30022,108,4.496253122,
61025,4788,43.8,62380,31473,367,7.664995823,
61027,8,-666666666,-666666666,,0,0,
61028,2151,47.5,47212,28875,166,7.717340772,
61030,2462,41.6,50380,24941,249,10.11372868,
61031,1629,44.2,53750,29607,131,8.041743401,
61032,30695,44.4,40277,23523,5996,19.53412608,
61036,6607,53.6,61914,33130,406,6.14499773,
61037,134,60.3,76000,30996,0,0,
61038,975,53.5,73649,25421,195,20,
61039,960,35.5,51250,23399,42,4.375,
61041,997,51.4,47396,32293,140,14.04212638,
61042,468,39.2,45658,27139,92,19.65811966,
61043,100,49.5,44821,27313,14,14,
61044,316,36.6,73750,26144,10,3.164556962,
61046,2626,50.7,56589,31072,212,8.073115004,
61047,2051,48.2,56905,25925,280,13.65187713,
61048,3949,45,54167,26420,427,10.81286402,
61049,568,37.6,60417,26366,55,9.683098592,
61050,475,37,49205,23726,33,6.947368421,
61051,1644,41.8,46369,25009,193,11.73965937,
61052,963,49.4,58077,29401,44,4.569055036,
61053,2644,50.8,46219,29797,261,9.871406959,
61054,3868,45.6,41959,24313,696,17.99379524,
61057,170,36.4,60909,27629,0,0,
61059,239,28.8,-666666666,14845,102,42.67782427,
61060,1473,43.4,48958,26806,126,8.553971487,
61061,6347,51.1,54830,33357,937,14.7628801,
61062,1869,44.8,66944,29524,162,8.667736758,
61063,4466,38.6,65930,31076,130,2.910882221,
61064,3371,44.3,53180,25673,480,14.23909819,
61065,10276,34.9,64781,30275,865,8.417672246,
61067,646,53.7,48542,26292,56,8.66873065,
61068,14616,36.3,48418,23404,1612,11.0290093,
61070,1438,44.1,50500,22549,126,8.76216968,
61071,14226,42.6,45429,23882,2044,14.36805848,
61072,11665,42.1,74574,32888,463,3.969138448,
61073,19434,41.7,82250,36619,848,4.363486673,
61074,4314,47.6,41413,24713,649,15.04404265,
61075,1044,45.8,53125,25975,82,7.85440613,
61077,40,-666666666,-666666666,,0,0,
61078,1300,50.3,41548,24219,100,7.692307692,
61079,231,30.6,43594,15972,10,4.329004329,
61080,10347,36.5,62815,28186,1196,11.55890596,
61081,21468,42.5,47610,26874,2526,11.76634992,
61084,3073,44.9,68462,32372,276,8.98145135,
61085,3379,44.8,44539,24948,449,13.28795502,
61087,1793,47.1,52535,26044,175,9.760178472,
61088,5703,40.9,82412,36954,193,3.384183763,
61089,722,51.3,58125,30761,38,5.263157895,
61091,110,53.3,67589,29667,0,0,
61101,20622,34,31700,15869,6525,31.64096596,
61102,18804,35.6,35610,19477,5230,27.81323123,
61103,23718,38.9,35690,22688,4596,19.37768783,
61104,19622,30.6,28559,13866,7451,37.97268372,
61107,31490,42.1,56962,32666,3439,10.92092728,
61108,27369,41.5,50712,26126,2831,10.34381965,
61109,27457,36.3,43790,20974,4990,18.17387187,
61111,24352,37.5,50063,27692,2832,11.62943495,
61112,95,89.8,-666666666,90855,0,0,
61114,14963,49.3,68830,37542,1036,6.923745238,
61115,22910,40.2,56600,24308,2039,8.900043649,
61201,38744,36.5,43042,23605,7789,20.103758,
61230,1248,49.2,45966,27761,99,7.932692308,
61231,5057,48.2,49449,28818,436,8.621712478,
61232,1288,45,64688,31455,89,6.909937888,
61234,1405,41.2,58750,30708,68,4.839857651,
61235,1414,43.7,49722,25549,136,9.618104668,
61236,121,24.3,46944,18060,0,0,
61238,3316,41.6,60339,26549,243,7.328106152,
61239,1250,25.3,29750,15389,497,39.76,
61240,6278,45,71528,34792,315,5.017521504,
61241,6775,41.5,64137,27017,526,7.763837638,
61242,1206,50.8,69464,32115,43,3.565505804,
61243,234,52,55750,33874,17,7.264957265,
61244,23609,39.6,43078,23302,4066,17.22224575,
61250,2622,40.1,61154,30936,127,4.843630816,
61251,308,50.9,70000,34938,9,2.922077922,
61252,5367,45,54476,28724,482,8.980808645,
61254,11099,44.3,64500,34759,783,7.054689612,
61256,1975,43.2,74821,36353,173,8.759493671,
61257,1345,40.2,55172,23917,240,17.84386617,
61258,316,29.5,36750,12936,143,45.25316456,
61259,1336,46.1,63036,34419,175,13.0988024,
61260,972,44.2,45888,22809,266,27.36625514,
61261,856,38.4,51111,22686,92,10.74766355,
61262,1266,45.9,67857,29830,16,1.263823065,
61263,639,38.8,54038,23676,85,13.30203443,
61264,10716,46.5,53491,31240,1040,9.705113848,
61265,44360,39.7,51305,28168,5273,11.88683499,
61270,7021,43.6,52391,26140,463,6.594502208,
61272,1385,45.3,52692,25215,122,8.80866426,
61273,3218,47.5,65670,32928,272,8.452454941,
61274,174,57.3,63750,40332,9,5.172413793,
61275,4437,42.3,66827,33451,300,6.76132522,
61276,90,35.6,56184,22623,0,0,
61277,3064,47.1,51087,27488,346,11.2924282,
61278,419,41.9,72813,28870,92,21.95704057,
61279,895,46.7,62391,31006,74,8.268156425,
61281,2647,43,71563,29905,88,3.324518323,
61282,7826,38.2,46373,24801,1134,14.490161,
61283,1494,30.9,53676,20450,184,12.31593039,
61284,2224,48.1,75074,40958,113,5.080935252,
61285,1462,51.6,60926,29858,179,12.24350205,
61301,10324,39.5,42832,24105,1522,14.74234793,
61310,3826,45.9,50679,25762,420,10.97752222,
61311,182,67.3,51071,47152,8,4.395604396,
61312,504,43.3,61875,29839,71,14.08730159,
61313,185,42.7,-666666666,25235,6,3.243243243,
61314,828,40,41765,24609,128,15.4589372,
61315,219,41.8,46607,24615,72,32.87671233,
61316,333,36.3,63125,29814,38,11.41141141,
61317,484,36.6,58750,27577,53,10.95041322,
61318,759,35,65114,29680,94,12.38471673,
61319,1096,38.1,63000,29210,172,15.69343066,
61320,707,46.8,55313,27528,83,11.7397454,
61321,229,60.3,-666666666,27975,54,23.58078603,
61322,1449,37.2,38750,18370,207,14.28571429,
61323,124,33,-666666666,16179,50,40.32258065,
61324,84,55.5,57159,38637,0,0,
61325,1099,39.8,69625,32193,32,2.911737944,
61326,2360,44.8,59500,33471,257,10.88983051,
61327,1350,43.5,73017,33598,126,9.333333333,
61328,0,-666666666,-666666666,-666666666,0,,
61329,1252,40.6,62115,31816,121,9.664536741,
71643,930,47,28125,15934,264,28.38709677,
71644,5425,36.6,31786,4051,233,4.294930876,
71646,6295,40,36768,19618,1532,24.33677522,
71647,1954,35.6,46389,26631,650,33.26509724,
71651,162,38.7,-666666666,22143,35,21.60493827,
71652,1172,41.2,35850,19256,325,27.73037543,
71653,4941,45,41616,23736,1084,21.93887877,
71654,4535,35.4,22078,15196,1578,34.79603087,
71655,15070,36.2,32034,17501,4018,26.66224287,
71658,596,37.7,30511,14734,128,21.47651007,
71659,132,44.8,-666666666,11119,84,63.63636364,
71660,806,44,66838,29610,31,3.846153846,
71661,339,33.5,18214,10425,190,56.04719764,
71662,171,46,25909,11504,30,17.54385965,
71663,733,37.9,38424,19422,206,28.10368349,
71665,6046,42.3,41103,20705,1194,19.74859411,
71666,10,-666666666,-666666666,,5,50,
71667,7303,38.6,32126,17990,1693,23.18225387,
71670,1338,50.2,42019,29692,254,18.98355755,
71671,8723,42,34867,19405,2334,26.75684971,
71674,580,56.6,36141,21143,83,14.31034483,
71675,2028,41.9,43750,19979,335,16.51873767,
71676,581,49.9,23269,16318,182,31.3253012,
71677,230,22.5,20000,7043,130,56.52173913,
71701,19401,40.6,30706,19742,4911,25.31312819,
71711,46,24.3,-666666666,,11,23.91304348,
71720,2143,45.7,28717,19379,489,22.81847877,
71722,68,39.9,28750,13569,3,4.411764706,
71724,322,49.6,35577,20305,27,8.385093168,
71725,549,47,41000,17772,87,15.84699454,
71726,1265,55.6,30955,20668,226,17.86561265,
71730,31663,37.4,40423,22558,6750,21.3182579,
71740,1426,48.8,29864,18829,190,13.32398317,
71742,5824,37.9,35205,17351,618,10.61126374,
71743,3979,44.2,36350,20048,887,22.29203317,
71744,2785,48,32591,22059,528,18.95870736,
71745,305,46.4,27292,18063,89,29.18032787,
71747,858,45.2,35500,18674,143,16.66666667,
71749,2238,46.8,45483,20637,323,14.43252904,
71751,1109,44,60792,30917,57,5.139765555,
71752,804,45.8,25117,17043,268,33.33333333,
71753,16863,32.7,40243,20677,3734,22.14315365,
71758,367,61.8,31618,32989,71,19.34604905,
71759,536,42.7,42188,25490,43,8.02238806,
71762,2406,39.4,33241,18616,536,22.27763924,
71763,1685,48.7,39813,18446,366,21.72106825,
71764,1842,47.3,33649,19557,400,21.7155266,
71765,1975,50.5,33099,18427,397,20.10126582,
71766,764,38.8,41250,19103,204,26.70157068,
71770,3844,39,35462,20365,1027,26.7169615,
71772,12,30,-666666666,4917,12,100,
71801,16806,36.1,31480,16814,4826,28.71593479,
71820,122,18.9,-666666666,10275,0,0,
71822,8868,40.7,34951,20036,1598,18.01984664,
71823,43,59.3,30000,19642,6,13.95348837,
71825,586,45.5,53727,27541,36,6.14334471,
71826,1361,33,26705,15893,446,32.77002204,
71827,625,53,34500,31189,79,12.64,
71832,11159,34,38201,16476,2581,23.12931266,
71833,2092,43.2,42750,31370,215,10.27724665,
71834,1473,50.1,50500,25133,149,10.11541073,
71835,1467,43.4,39063,22885,262,17.85957737,
71836,2759,47.7,37917,21618,639,23.16056542,
71837,4860,39.2,42759,19349,874,17.98353909,
71838,1043,46.1,30972,18336,80,7.670182167,
71839,306,34.4,22188,10789,171,55.88235294,
71841,955,39.9,41667,19687,277,29.0052356,
71842,2113,31.7,31932,15932,463,21.9119735,
71845,1996,46.5,29125,29591,540,27.05410822,
71846,3056,37.8,49159,21083,524,17.14659686,
71847,663,33.6,33262,14578,159,23.98190045,
71851,2078,42.1,37857,25068,218,10.49085659,
71852,9809,37.7,37038,21292,2109,21.50066266,
71853,271,38.1,26892,19518,8,2.95202952,
71854,37027,37,39431,21392,7555,20.40402949,
71855,658,40.7,43333,16415,163,24.77203647,
71857,5273,41.3,26878,17002,2007,38.06182439,
71858,2168,45,30515,16355,543,25.04612546,
71859,355,58.7,36313,29168,89,25.07042254,
71860,2619,45.3,24743,19669,786,30.01145475,
71861,2119,49.9,42500,22995,396,18.68806041,
71862,453,46.1,52981,20866,119,26.26931567,
71865,144,45.5,30341,17963,49,34.02777778,
71866,435,43,59000,19742,90,20.68965517,
71901,30431,38.1,32758,22040,8103,26.62745227,
